<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,16:46:59,948,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 2,M         ,63L2bisP2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
209,0.51,15.26,29.0,6.1,,0.00,?,?,?,?,?,?,25.272,
210,0.48,15.63,29.0,6.1,,0.00,?,?,?,?,?,?,25.431,
211,0.50,15.60,29.0,6.1,,0.00,?,?,?,?,?,?,25.431,
212,0.53,17.75,29.0,6.1,,0.00,?,?,?,?,?,?,25.595,
213,0.56,14.69,29.0,6.1,,0.00,?,?,?,?,?,?,25.759,
214,0.55,15.96,29.0,6.1,,0.00,?,?,?,?,?,?,25.923,
215,0.53,13.45,29.0,6.1,,0.00,?,?,?,?,?,?,25.923,
216,0.55,14.67,29.0,6.2,,0.00,?,?,?,?,?,?,26.076,
217,0.57,14.84,29.0,6.2,,0.00,?,?,?,?,?,?,26.243,
218,0.52,14.07,29.0,6.2,,0.00,?,?,?,?,?,?,26.409,
219,0.50,14.96,29.0,6.2,,0.00,?,?,?,?,?,?,26.409,
220,0.52,16.07,29.0,6.0,,0.00,?,?,?,?,?,?,26.570,
221,0.51,16.41,29.0,6.0,,0.00,?,?,?,?,?,?,26.722,
222,0.50,13.67,29.0,6.0,,0.00,?,?,?,?,?,?,26.722,
223,0.48,14.98,29.0,6.0,,0.00,?,?,?,?,?,?,26.882,
224,0.54,13.23,29.0,6.2,,0.00,?,?,?,?,?,?,27.044,
225,0.58,15.53,29.0,6.2,,0.00,?,?,?,?,?,?,27.195,
226,0.56,15.28,29.0,6.2,,0.00,?,?,?,?,?,?,27.195,
227,0.55,16.56,29.0,6.2,,0.00,?,?,?,?,?,?,27.359,
228,0.52,14.55,29.0,6.2,,0.00,?,?,?,?,?,?,27.523,
229,0.50,16.06,29.0,6.3,,0.00,?,?,?,?,?,?,27.688,
230,0.49,15.06,29.0,6.3,,0.00,?,?,?,?,?,?,27.688,
231,0.50,16.25,29.0,6.3,,0.00,?,?,?,?,?,?,27.839,
232,0.50,15.38,29.0,6.3,,0.00,?,?,?,?,?,?,27.992,
233,0.50,13.33,29.0,5.9,,0.00,?,?,?,?,?,?,28.155,
234,0.47,15.99,29.0,5.9,,0.00,?,?,?,?,?,?,28.306,
235,0.48,15.53,29.0,5.9,,0.00,?,?,?,?,?,?,28.306,
236,0.49,16.82,29.0,5.9,,0.00,?,?,?,?,?,?,28.471,
237,0.49,15.48,29.0,5.9,,0.00,?,?,?,?,?,?,28.623,
238,0.47,14.96,29.0,6.1,,0.00,?,?,?,?,?,?,28.775,
239,0.48,14.23,29.0,6.1,,0.00,?,?,?,?,?,?,28.930,
240,0.48,15.62,29.0,6.1,,0.00,?,?,?,?,?,?,28.930,
241,0.48,15.47,29.0,6.2,,0.00,?,?,?,?,?,?,29.095,
242,0.47,14.79,29.0,6.2,,0.00,?,?,?,?,?,?,29.257,
243,0.48,15.60,29.0,6.2,,0.00,?,?,?,?,?,?,29.415,
244,0.48,15.23,29.5,6.2,,0.00,?,?,?,?,?,?,29.415,
